,patch,directory,lichen,class
167,Melanelixia_glabratula_texture02_crop_ 8.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 8.jpg,Melanelixia_glabratula,3
168,Melanelixia_glabratula_texture02_crop_ 9.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 9.jpg,Melanelixia_glabratula,3
169,Melanelixia_glabratula_texture02_crop_ 10.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 10.jpg,Melanelixia_glabratula,3
170,Melanelixia_glabratula_texture02_crop_ 11.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 11.jpg,Melanelixia_glabratula,3
171,Melanelixia_glabratula_texture02_crop_ 12.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 12.jpg,Melanelixia_glabratula,3
172,Melanelixia_glabratula_texture02_crop_ 13.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 13.jpg,Melanelixia_glabratula,3
173,Melanelixia_glabratula_texture02_crop_ 14.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 14.jpg,Melanelixia_glabratula,3
174,Melanelixia_glabratula_texture02_crop_ 15.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 15.jpg,Melanelixia_glabratula,3
175,Melanelixia_glabratula_texture02_crop_ 16.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture02_crop_ 16.jpg,Melanelixia_glabratula,3
176,Melanelixia_glabratula_texture03_crop_ 1.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 1.jpg,Melanelixia_glabratula,3
177,Melanelixia_glabratula_texture03_crop_ 2.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 2.jpg,Melanelixia_glabratula,3
178,Melanelixia_glabratula_texture03_crop_ 3.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 3.jpg,Melanelixia_glabratula,3
179,Melanelixia_glabratula_texture03_crop_ 4.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 4.jpg,Melanelixia_glabratula,3
180,Melanelixia_glabratula_texture03_crop_ 5.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 5.jpg,Melanelixia_glabratula,3
181,Melanelixia_glabratula_texture03_crop_ 6.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 6.jpg,Melanelixia_glabratula,3
182,Melanelixia_glabratula_texture03_crop_ 7.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 7.jpg,Melanelixia_glabratula,3
183,Melanelixia_glabratula_texture03_crop_ 8.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 8.jpg,Melanelixia_glabratula,3
184,Melanelixia_glabratula_texture03_crop_ 9.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 9.jpg,Melanelixia_glabratula,3
185,Melanelixia_glabratula_texture03_crop_ 10.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 10.jpg,Melanelixia_glabratula,3
186,Melanelixia_glabratula_texture03_crop_ 11.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 11.jpg,Melanelixia_glabratula,3
187,Melanelixia_glabratula_texture03_crop_ 12.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 12.jpg,Melanelixia_glabratula,3
188,Melanelixia_glabratula_texture03_crop_ 13.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 13.jpg,Melanelixia_glabratula,3
189,Melanelixia_glabratula_texture03_crop_ 14.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 14.jpg,Melanelixia_glabratula,3
190,Melanelixia_glabratula_texture03_crop_ 15.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 15.jpg,Melanelixia_glabratula,3
191,Melanelixia_glabratula_texture03_crop_ 16.jpg,patches/train/Melanelixia_glabratula/Melanelixia_glabratula_texture03_crop_ 16.jpg,Melanelixia_glabratula,3
192,Ramalina_fastigiata_texture01_crop_ 1.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 1.jpg,Ramalina_fastigiata,4
193,Ramalina_fastigiata_texture01_crop_ 2.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 2.jpg,Ramalina_fastigiata,4
194,Ramalina_fastigiata_texture01_crop_ 3.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 3.jpg,Ramalina_fastigiata,4
195,Ramalina_fastigiata_texture01_crop_ 4.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 4.jpg,Ramalina_fastigiata,4
196,Ramalina_fastigiata_texture01_crop_ 5.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 5.jpg,Ramalina_fastigiata,4
197,Ramalina_fastigiata_texture01_crop_ 6.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 6.jpg,Ramalina_fastigiata,4
198,Ramalina_fastigiata_texture01_crop_ 7.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 7.jpg,Ramalina_fastigiata,4
199,Ramalina_fastigiata_texture01_crop_ 8.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 8.jpg,Ramalina_fastigiata,4
200,Ramalina_fastigiata_texture01_crop_ 9.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 9.jpg,Ramalina_fastigiata,4
201,Ramalina_fastigiata_texture01_crop_ 10.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 10.jpg,Ramalina_fastigiata,4
202,Ramalina_fastigiata_texture01_crop_ 11.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 11.jpg,Ramalina_fastigiata,4
203,Ramalina_fastigiata_texture01_crop_ 12.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 12.jpg,Ramalina_fastigiata,4
204,Ramalina_fastigiata_texture01_crop_ 13.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 13.jpg,Ramalina_fastigiata,4
205,Ramalina_fastigiata_texture01_crop_ 14.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 14.jpg,Ramalina_fastigiata,4
206,Ramalina_fastigiata_texture01_crop_ 15.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 15.jpg,Ramalina_fastigiata,4
207,Ramalina_fastigiata_texture01_crop_ 16.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture01_crop_ 16.jpg,Ramalina_fastigiata,4
208,Ramalina_fastigiata_texture02_crop_ 1.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 1.jpg,Ramalina_fastigiata,4
209,Ramalina_fastigiata_texture02_crop_ 2.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 2.jpg,Ramalina_fastigiata,4
210,Ramalina_fastigiata_texture02_crop_ 3.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 3.jpg,Ramalina_fastigiata,4
211,Ramalina_fastigiata_texture02_crop_ 4.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 4.jpg,Ramalina_fastigiata,4
212,Ramalina_fastigiata_texture02_crop_ 5.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 5.jpg,Ramalina_fastigiata,4
213,Ramalina_fastigiata_texture02_crop_ 6.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 6.jpg,Ramalina_fastigiata,4
214,Ramalina_fastigiata_texture02_crop_ 7.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 7.jpg,Ramalina_fastigiata,4
215,Ramalina_fastigiata_texture02_crop_ 8.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 8.jpg,Ramalina_fastigiata,4
216,Ramalina_fastigiata_texture02_crop_ 9.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 9.jpg,Ramalina_fastigiata,4
217,Ramalina_fastigiata_texture02_crop_ 10.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 10.jpg,Ramalina_fastigiata,4
218,Ramalina_fastigiata_texture02_crop_ 11.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 11.jpg,Ramalina_fastigiata,4
219,Ramalina_fastigiata_texture02_crop_ 12.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 12.jpg,Ramalina_fastigiata,4
220,Ramalina_fastigiata_texture02_crop_ 13.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 13.jpg,Ramalina_fastigiata,4
221,Ramalina_fastigiata_texture02_crop_ 14.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 14.jpg,Ramalina_fastigiata,4
222,Ramalina_fastigiata_texture02_crop_ 15.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 15.jpg,Ramalina_fastigiata,4
223,Ramalina_fastigiata_texture02_crop_ 16.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture02_crop_ 16.jpg,Ramalina_fastigiata,4
224,Ramalina_fastigiata_texture03_crop_ 1.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 1.jpg,Ramalina_fastigiata,4
225,Ramalina_fastigiata_texture03_crop_ 2.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 2.jpg,Ramalina_fastigiata,4
226,Ramalina_fastigiata_texture03_crop_ 3.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 3.jpg,Ramalina_fastigiata,4
227,Ramalina_fastigiata_texture03_crop_ 4.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 4.jpg,Ramalina_fastigiata,4
228,Ramalina_fastigiata_texture03_crop_ 5.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 5.jpg,Ramalina_fastigiata,4
229,Ramalina_fastigiata_texture03_crop_ 6.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 6.jpg,Ramalina_fastigiata,4
230,Ramalina_fastigiata_texture03_crop_ 7.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 7.jpg,Ramalina_fastigiata,4
231,Ramalina_fastigiata_texture03_crop_ 8.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 8.jpg,Ramalina_fastigiata,4
232,Ramalina_fastigiata_texture03_crop_ 9.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 9.jpg,Ramalina_fastigiata,4
233,Ramalina_fastigiata_texture03_crop_ 10.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 10.jpg,Ramalina_fastigiata,4
234,Ramalina_fastigiata_texture03_crop_ 11.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 11.jpg,Ramalina_fastigiata,4
235,Ramalina_fastigiata_texture03_crop_ 12.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 12.jpg,Ramalina_fastigiata,4
236,Ramalina_fastigiata_texture03_crop_ 13.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 13.jpg,Ramalina_fastigiata,4
237,Ramalina_fastigiata_texture03_crop_ 14.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 14.jpg,Ramalina_fastigiata,4
238,Ramalina_fastigiata_texture03_crop_ 15.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 15.jpg,Ramalina_fastigiata,4
239,Ramalina_fastigiata_texture03_crop_ 16.jpg,patches/train/Ramalina_fastigiata/Ramalina_fastigiata_texture03_crop_ 16.jpg,Ramalina_fastigiata,4
240,Chrysothrix_candelaris_texture01_crop_ 1.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 1.jpg,Chrysothrix_candelaris,5
241,Chrysothrix_candelaris_texture01_crop_ 2.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 2.jpg,Chrysothrix_candelaris,5
242,Chrysothrix_candelaris_texture01_crop_ 3.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 3.jpg,Chrysothrix_candelaris,5
243,Chrysothrix_candelaris_texture01_crop_ 4.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 4.jpg,Chrysothrix_candelaris,5
244,Chrysothrix_candelaris_texture01_crop_ 5.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 5.jpg,Chrysothrix_candelaris,5
245,Chrysothrix_candelaris_texture01_crop_ 6.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 6.jpg,Chrysothrix_candelaris,5
246,Chrysothrix_candelaris_texture01_crop_ 7.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 7.jpg,Chrysothrix_candelaris,5
247,Chrysothrix_candelaris_texture01_crop_ 8.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 8.jpg,Chrysothrix_candelaris,5
248,Chrysothrix_candelaris_texture01_crop_ 9.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 9.jpg,Chrysothrix_candelaris,5
249,Chrysothrix_candelaris_texture01_crop_ 10.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 10.jpg,Chrysothrix_candelaris,5
250,Chrysothrix_candelaris_texture01_crop_ 11.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 11.jpg,Chrysothrix_candelaris,5
251,Chrysothrix_candelaris_texture01_crop_ 12.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 12.jpg,Chrysothrix_candelaris,5
252,Chrysothrix_candelaris_texture01_crop_ 13.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 13.jpg,Chrysothrix_candelaris,5
253,Chrysothrix_candelaris_texture01_crop_ 14.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 14.jpg,Chrysothrix_candelaris,5
254,Chrysothrix_candelaris_texture01_crop_ 15.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 15.jpg,Chrysothrix_candelaris,5
255,Chrysothrix_candelaris_texture01_crop_ 16.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture01_crop_ 16.jpg,Chrysothrix_candelaris,5
256,Chrysothrix_candelaris_texture02_crop_ 1.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 1.jpg,Chrysothrix_candelaris,5
257,Chrysothrix_candelaris_texture02_crop_ 2.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 2.jpg,Chrysothrix_candelaris,5
258,Chrysothrix_candelaris_texture02_crop_ 3.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 3.jpg,Chrysothrix_candelaris,5
259,Chrysothrix_candelaris_texture02_crop_ 4.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 4.jpg,Chrysothrix_candelaris,5
260,Chrysothrix_candelaris_texture02_crop_ 5.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 5.jpg,Chrysothrix_candelaris,5
261,Chrysothrix_candelaris_texture02_crop_ 6.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 6.jpg,Chrysothrix_candelaris,5
262,Chrysothrix_candelaris_texture02_crop_ 7.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 7.jpg,Chrysothrix_candelaris,5
263,Chrysothrix_candelaris_texture02_crop_ 8.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 8.jpg,Chrysothrix_candelaris,5
264,Chrysothrix_candelaris_texture02_crop_ 9.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 9.jpg,Chrysothrix_candelaris,5
265,Chrysothrix_candelaris_texture02_crop_ 10.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 10.jpg,Chrysothrix_candelaris,5
266,Chrysothrix_candelaris_texture02_crop_ 11.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 11.jpg,Chrysothrix_candelaris,5
267,Chrysothrix_candelaris_texture02_crop_ 12.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 12.jpg,Chrysothrix_candelaris,5
268,Chrysothrix_candelaris_texture02_crop_ 13.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 13.jpg,Chrysothrix_candelaris,5
269,Chrysothrix_candelaris_texture02_crop_ 14.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 14.jpg,Chrysothrix_candelaris,5
270,Chrysothrix_candelaris_texture02_crop_ 15.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 15.jpg,Chrysothrix_candelaris,5
271,Chrysothrix_candelaris_texture02_crop_ 16.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture02_crop_ 16.jpg,Chrysothrix_candelaris,5
272,Chrysothrix_candelaris_texture03_crop_ 1.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 1.jpg,Chrysothrix_candelaris,5
273,Chrysothrix_candelaris_texture03_crop_ 2.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 2.jpg,Chrysothrix_candelaris,5
274,Chrysothrix_candelaris_texture03_crop_ 3.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 3.jpg,Chrysothrix_candelaris,5
275,Chrysothrix_candelaris_texture03_crop_ 4.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 4.jpg,Chrysothrix_candelaris,5
276,Chrysothrix_candelaris_texture03_crop_ 5.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 5.jpg,Chrysothrix_candelaris,5
277,Chrysothrix_candelaris_texture03_crop_ 6.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 6.jpg,Chrysothrix_candelaris,5
278,Chrysothrix_candelaris_texture03_crop_ 7.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 7.jpg,Chrysothrix_candelaris,5
279,Chrysothrix_candelaris_texture03_crop_ 8.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 8.jpg,Chrysothrix_candelaris,5
280,Chrysothrix_candelaris_texture03_crop_ 9.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 9.jpg,Chrysothrix_candelaris,5
281,Chrysothrix_candelaris_texture03_crop_ 10.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 10.jpg,Chrysothrix_candelaris,5
282,Chrysothrix_candelaris_texture03_crop_ 11.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 11.jpg,Chrysothrix_candelaris,5
283,Chrysothrix_candelaris_texture03_crop_ 12.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 12.jpg,Chrysothrix_candelaris,5
284,Chrysothrix_candelaris_texture03_crop_ 13.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 13.jpg,Chrysothrix_candelaris,5
285,Chrysothrix_candelaris_texture03_crop_ 14.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 14.jpg,Chrysothrix_candelaris,5
286,Chrysothrix_candelaris_texture03_crop_ 15.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 15.jpg,Chrysothrix_candelaris,5
287,Chrysothrix_candelaris_texture03_crop_ 16.jpg,patches/train/Chrysothrix_candelaris/Chrysothrix_candelaris_texture03_crop_ 16.jpg,Chrysothrix_candelaris,5
288,flavoparmenia_soredians_texture01_crop_ 1.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 1.jpg,flavoparmenia_soredians,6
289,flavoparmenia_soredians_texture01_crop_ 2.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 2.jpg,flavoparmenia_soredians,6
290,flavoparmenia_soredians_texture01_crop_ 3.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 3.jpg,flavoparmenia_soredians,6
291,flavoparmenia_soredians_texture01_crop_ 4.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 4.jpg,flavoparmenia_soredians,6
292,flavoparmenia_soredians_texture01_crop_ 5.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 5.jpg,flavoparmenia_soredians,6
293,flavoparmenia_soredians_texture01_crop_ 6.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 6.jpg,flavoparmenia_soredians,6
294,flavoparmenia_soredians_texture01_crop_ 7.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 7.jpg,flavoparmenia_soredians,6
295,flavoparmenia_soredians_texture01_crop_ 8.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 8.jpg,flavoparmenia_soredians,6
296,flavoparmenia_soredians_texture01_crop_ 9.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 9.jpg,flavoparmenia_soredians,6
297,flavoparmenia_soredians_texture01_crop_ 10.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 10.jpg,flavoparmenia_soredians,6
298,flavoparmenia_soredians_texture01_crop_ 11.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 11.jpg,flavoparmenia_soredians,6
299,flavoparmenia_soredians_texture01_crop_ 12.jpg,patches/train/flavoparmenia_soredians/flavoparmenia_soredians_texture01_crop_ 12.jpg,flavoparmenia_soredians,6
